timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
476,0.953564215698417,0.439853450678623,1,1,0,0.604545019309949,0.176635224814047,0.602490210933749,0.989543549718683,1,0,0,1,0,0,0,0.931118093965203,0.937866450961389,0.901784658333574,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.976024422980762,0.880579131891714,0,1,0,0,1,0.861783475370787,0.458164923894947,0.697745731278378,0.0149044695956157,0.975926657991466,0.938511067577011,0.970287027191456,0.972519470212129,1,0,0.960314445396031,0.266375554303401,0.964149897810414,0,0,0,0
477,0.899194817514313,0.441594286768929,1,1,0,0.604545019309949,0.173022063586128,0.600038631180989,0.988873918883831,1,0,0,1,0,0,0,0.935366576142337,0.938572750081186,0.902284315042825,0.5,1,0.5,0.5,0,1,0,0.451189280304464,0.974851275443942,0.879390699098181,0,1,0,0,1,0.861783475370787,0.45985219891946,0.69672251710686,0.0149044695956157,0.97472317586701,0.923974314858501,0.968440480483385,0.972519470212129,1,0,0.95940594721016,0.266375554303401,0.963014117648691,0,0,0,0
478,0.943296982396218,0.440523016142236,1,1,0,0.604545019309949,0.173022063586128,0.598355924447912,0.989183010187553,1,0,0,1,0,0,0,0.93187688691094,0.939278625251932,0.902874684419136,0.5,1,0.5,0.5,0,1,0,0.451189280304464,0.975327857691282,0.879214577742611,0,1,0,0,1,0.863330194828711,0.45985219891946,0.69672251710686,0.0149044695956157,0.973555835201482,0.930419790324206,0.97062269143719,0.972519470212129,1,0,0.959092752871066,0.266375554303401,0.962284099822435,0,0,0,0
479,0.939796917553219,0.440701551770272,1,1,0,0.604545019309949,0.169812313563261,0.595663743698992,0.989028263566053,1,0,0,1,0,0,0,0.932484016057405,0.939278625251932,0.902988302034628,0.5,1,0.5,0.5,0,1,0,0.449624485979711,0.974337790969768,0.881987759308217,0,1,0,0,1,0.863330194828711,0.45985219891946,0.692624864104366,0.0149044695956157,0.974467624448764,0.92722037515629,0.97062269143719,0.978581426005939,1,0,0.958497644526372,0.266375554303401,0.962284099822435,0,0,0,0
480,0.893944538106555,0.438067980681308,1,1,0,0.604545019309949,0.171417188574694,0.593116148583773,0.989337354869775,1,0,0,1,0,0,0,0.930359774968838,0.937866450961389,0.904282658402743,0.5,1,0.5,0.5,0,1,0,0.450875589086475,0.975071258486082,0.880887244097445,0,1,0,0,1,0.863330194828711,0.45985219891946,0.688527211101873,0.0149044695956157,0.976802021201404,0.926373417128829,0.970287027191456,0.972721672099199,1,0,0.960439762232085,0.266375554303401,0.964231151528246,0,0,0,0
481,0.956306200302212,0.441348828709621,1,1,0,0.604545019309949,0.170213219108661,0.591385621699472,0.989389004066821,1,0,0,1,0,0,0,0.928083870080998,0.939441421687707,0.905213710539281,0.5,1,0.5,0.5,0,1,0,0.451189280304464,0.974337790969768,0.880667221188504,0,1,0,0,1,0.865651883505147,0.45985219891946,0.688527211101873,0.0149044695956157,0.974321920299386,0.930042956440349,0.970287027191456,0.972721672099199,1,0,0.959468703379229,0.283842868564908,0.96325762567534,0,0,0,0
482,0.916229037132453,0.440790819584289,1,1,0,0.604545019309949,0.170213219108661,0.58878945631301,0.98938920503646,1,0,0,1,0,0,0,0.930208111169565,0.937812185482797,0.904259980235978,0.5,1,0.5,0.5,0,1,0,0.451189280304464,0.974704524727925,0.882031775337607,0,1,0,0,1,0.859205073111063,0.458164923894947,0.688527211101873,0.0149044695956157,0.974321920299386,0.941428408258765,0.973812288484732,0.974641328236121,1,0,0.958779558531973,0.262008759813354,0.962689609031056,0,0,0,0
483,0.91062886052635,0.43777783185651,1,1,0,0.604545019309949,0.170212592693746,0.585616823691791,0.988513379352701,1,0,0,1,0,0,0,0.928083870080998,0.937812185482797,0.904214567207031,0.5,1,0.5,0.5,0,1,0,0.448059691654959,0.975217723138326,0.884474750825773,0,1,0,0,1,0.859205073111063,0.457658873000309,0.688527211101873,0.0149044695956157,0.974978442706839,0.926609213769605,0.970454859314323,0.971913495446041,1,0,0.95968786121576,0.262008759813354,0.963541633997483,0,0,0,0
484,0.949013912830608,0.435322796395582,1,1,0,0.604545019309949,0.172218999665494,0.583789906385021,0.987483208986719,1,0,0,1,0,0,0,0.932104619584536,0.938572750081186,0.90512282778597,0.5,1,0.5,0.5,0,1,0,0.448059691654959,0.97404486166528,0.886961742343329,0,1,0,0,1,0.859205073111063,0.455128618527122,0.688527211101873,0.0149044695956157,0.974467624448764,0.937758501662758,0.970454859314323,0.979187716219588,1,0,0.958654437198003,0.266375554303401,0.962730362453395,0,0,0,0
485,0.897269745422011,0.440835453491298,1,1,0,0.604545019309949,0.174226033052159,0.581674942990878,0.988410482897886,1,0,0,1,0,0,0,0.9296009820231,0.937948061153803,0.906190232400183,0.5,1,0.5,0.5,0,1,0,0.448529007893545,0.972614828859487,0.88753400796341,0,1,0,0,1,0.859205073111063,0.455128618527122,0.681351921724113,0.0149044695956157,0.973774676003966,0.935782511121674,0.970454859314323,0.971913495446041,1,0,0.958215926022856,0.266375554303401,0.962446607258099,0,0,0,0
486,0.951580675620344,0.440835453491298,1,1,0,0.604545019309949,0.174226033052159,0.579463589174268,0.988359034670478,1,0,0,1,0,0,0,0.931042262065566,0.938110857589578,0.906508123602812,0.5,1,0.5,0.5,0,1,0,0.450563118456883,0.973678127907123,0.887137863698899,0,1,0,0,1,0.863589322646323,0.458840097130184,0.685451173498752,0.0143949044894071,0.9726440459542,0.938276005505209,0.972133573899528,0.979187716219588,1,0,0.958028048519817,0.266375554303401,0.961960097458494,0,0,0,0
487,0.931688081856637,0.441125602316096,1,1,0,0.604545019309949,0.169812313563261,0.577300243038886,0.988693649118266,1,0,0,1,0,0,0,0.93096643016593,0.936780293491449,0.906508123602812,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.974374693196602,0.887115827065199,0,1,0,0,1,0.862300121516462,0.458840097130184,0.685451173498752,0.0150318525897885,0.975051579359945,0.934888907964339,0.969783399704011,0.974237239909542,1,0,0.959155313538051,0.266375554303401,0.96309562449337,0,0,0,0
488,0.893361315394894,0.44018823341043,1,1,0,0.604545019309949,0.168206185722001,0.574944866178588,0.987843748517849,1,0,0,1,0,0,0,0.929449318223827,0.938735546516962,0.908097749702207,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.975877958328518,0.886807714859468,0,1,0,0,1,0.862300121516462,0.458840097130184,0.680328707552599,0.0150318525897885,0.975415839733391,0.9387464969333,0.969783399704011,0.971913495446041,1,0,0.960533603232563,0.28165944405962,0.964636660736867,0,0,0,0
489,0.95362268368419,0.439607992619314,1,1,0,0.604545019309949,0.168206185722001,0.573021933509361,0.989028263566053,1,0,0,1,0,0,0,0.931573559312394,0.937920716439981,0.910164184257837,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.974411309359664,0.889228710951944,0,1,0,0,1,0.862300121516462,0.458840097130184,0.680328707552599,0.0155414176959972,0.975452550349152,0.936017940477963,0.972133573899528,0.979187716219588,1,0,0.95928082587619,0.288209690315219,0.963176625084355,0,0,0,0
490,0.906661780370203,0.440656917863263,1,1,0,0.604545019309949,0.171818094120096,0.571195016202592,0.989440653263867,1,0,0,1,0,0,0,0.933773632300598,0.938300998739175,0.911322358234527,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.974484827749559,0.889998962847266,0,1,0,0,1,0.862300121516462,0.460526056027534,0.680328707552599,0.0146496704777527,0.974394772374075,0.941287003731197,0.969615567581144,0.973024974929805,1,0,0.959030192204081,0.27729262230931,0.96325762567534,0,0,0,0
491,0.938338496487549,0.442643268871358,1,1,0,0.604545019309949,0.170614124654064,0.568214601836294,0.988667724034924,1,0,0,1,0,0,0,0.933470067727365,0.937920716439981,0.910822758220694,0.5,1,0.5,0.5,0,1,0,0.452440383411227,0.97595119065464,0.890637223892427,0,1,0,0,1,0.862300121516462,0.460526056027534,0.676742661635863,0.0146496704777527,0.975415839733391,0.923974314858501,0.970454859314323,0.974136138966007,1,0,0.959719141549253,0.275109211434154,0.96325762567534,0,0,0,0
492,0.947847285264028,0.438425051937379,1,1,0,0.604545019309949,0.172420705268025,0.566195466274604,0.988101391594163,1,0,0,1,0,0,0,0.930207874194879,0.938083936824808,0.909482932128216,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.974411595423437,0.892177899397101,0,1,0,0,1,0.860236755912864,0.457996459617928,0.677255867493765,0.0151592355839614,0.975160857471979,0.932066326680281,0.970287027191456,0.973630949695893,1,0,0.959719141549253,0.283842868564908,0.963987643501596,0,0,0,0
493,0.893477887079923,0.441705899965692,1,1,0,0.604545019309949,0.17221962608041,0.563599675948152,0.98995553747722,1,0,0,1,0,0,0,0.932939007455224,0.938572750081186,0.910890906111823,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.976024422980762,0.893476458121123,0,1,0,0,1,0.860236755912864,0.456815893551635,0.677767474579523,0.0150318525897885,0.974504335064526,0.933948292392645,0.971294282166348,0.972519470212129,1,0,0.959719141549253,0.283842868564908,0.964068644092582,0,0,0,0
494,0.95566432746152,0.442710248161111,1,1,0,0.604545019309949,0.171216735801994,0.561965164426308,0.989852641022405,1,0,0,1,0,0,0,0.932711511756314,0.938083936824808,0.9125032670734,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.976244119959127,0.894048723741205,0,1,0,0,1,0.859978432840024,0.456815893551635,0.675206241606446,0.0150318525897885,0.975853805916777,0.937099960577226,0.970706738617469,0.97292387398627,1,0,0.961128711577257,0.283842868564908,0.964758161623345,0,0,0,0
495,0.920662586171975,0.443536003870016,1,1,0,0.604545019309949,0.171216735801994,0.559753810609697,0.989311630756072,1,0,0,1,0,0,0,0.9296009820231,0.938735546516962,0.913525088572415,0.5,1,0.5,0.5,0,1,0,0.451189280304464,0.974594390174968,0.894334799313235,0,1,0,0,1,0.860751792568985,0.456815893551635,0.670083775660292,0.0150318525897885,0.975488976386497,0.946885521169441,0.972217489960961,0.978985514332518,1,0,0.959656580882268,0.283842868564908,0.96325762567534,0,0,0,0
496,0.901936802118108,0.442710248161111,1,1,0,0.604545019309949,0.171819346949924,0.557350426068171,0.989466176407933,1,0,0,1,0,0,0,0.933393998853043,0.94031051724328,0.913252553703316,0.5,1,0.5,0.5,0,1,0,0.453379015888399,0.973384626475088,0.895215177139047,0,1,0,0,1,0.863588517901547,0.460189127473497,0.670083775660292,0.0149044695956157,0.973811102041311,0.937711856532885,0.969615567581144,0.978985514332518,1,0,0.958967631537096,0.283842868564908,0.96220309923145,0,0,0,0
497,0.950064150855417,0.442777170592385,1,1,0,0.604545019309949,0.171819346949924,0.554946666466635,0.989363279953118,1,0,0,1,0,0,0,0.93324233505377,0.938735546516962,0.911958197335202,0.5,1,0.5,0.5,0,1,0,0.453379015888399,0.976904355149319,0.894973117596406,0,1,0,0,1,0.863846840974384,0.458164923894947,0.675206241606446,0.0149044695956157,0.976656032473608,0.928255382841193,0.969615567581144,0.97292387398627,1,0,0.960596163899548,0.279476046814597,0.964109397514921,0,0,0,0
498,0.897328213407784,0.442509367150332,1,1,0,0.604545019309949,0.171819346949924,0.553023733797408,0.990238904667238,1,0,0,1,0,0,0,0.933545899627002,0.93868128103837,0.912684919189188,0.5,1,0.5,0.5,0,1,0,0.452440383411227,0.973971343275384,0.897944285437254,0,1,0,0,1,0.861268438714665,0.458840097130184,0.665984523885655,0.0143949044894071,0.974394772374075,0.933430421265706,0.970287027191456,0.978783627893009,1,0,0.959625300548775,0.279476046814597,0.96325762567534,0,0,0,0
499,0.941605417960491,0.441973703407745,1,1,0,0.604545019309949,0.173825127506757,0.551966064570331,0.98995553747722,1,0,0,1,0,0,0,0.931421895513121,0.938572750081186,0.912911984333922,0.5,1,0.5,0.5,0,1,0,0.452440383411227,0.975144490812204,0.899793015909648,0,1,0,0,1,0.861268438714665,0.458840097130184,0.665984523885655,0.0143949044894071,0.974394772374075,0.937382035063388,0.970287027191456,0.971913495446041,1,0,0.959656580882268,0.279476046814597,0.96285211646672,0,0,0,0
500,0.934254844646373,0.439875739202887,1,1,0,0.604545019309949,0.173022063586128,0.549370274243879,0.98995553747722,1,0,0,1,0,0,0,0.933545899627002,0.940391915461167,0.914002010419484,0.5,1,0.5,0.5,0,1,0,0.452440383411227,0.976244119959127,0.900167180778469,0,1,0,0,1,0.861268438714665,0.458840097130184,0.665984523885655,0.0145859789806663,0.975415839733391,0.941004561960548,0.970287027191456,0.972721672099199,1,0,0.959969775221361,0.279476046814597,0.963419626857311,0,0,0,0
501,0.893477887079923,0.440478325376747,1,1,0,0.604545019309949,0.171417188574692,0.546486062770043,0.988564827580108,1,0,0,1,0,0,0,0.933393998853043,0.937214841269236,0.91470594071587,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.975877958328518,0.90054134564729,0,1,0,0,1,0.861268438714665,0.458840097130184,0.661885272111018,0.0149044695956157,0.975160857471979,0.930654852396008,0.970287027191456,0.971913495446041,1,0,0.959468898881313,0.279476046814597,0.963419626857311,0,0,0,0
502,0.955314248119917,0.443647617066778,1,1,0,0.604545019309949,0.172621158040723,0.54437072431589,0.98938920503646,1,0,0,1,0,0,0,0.930132042295242,0.938627015559778,0.916885992886993,0.5,1,0.5,0.5,0,1,0,0.44931201535012,0.975877958328518,0.901729778440823,0,1,0,0,1,0.861268438714665,0.458164923894947,0.661885272111018,0.0149044695956157,0.975489260964914,0.934182987179959,0.970287027191456,0.978783627893009,1,0,0.959625300548776,0.279476046814597,0.963419626857311,0,0,0,0
503,0.909462050816512,0.441259560895603,1,1,0,0.604545019309949,0.172621158040723,0.542640197431589,0.989775267711655,1,0,0,1,0,0,0,0.928311365779907,0.938110857589578,0.917181205922857,0.5,1,0.5,0.5,0,1,0,0.451971067172641,0.974191326317524,0.903600545546917,0,1,0,0,1,0.861268438714665,0.458164923894947,0.661885272111018,0.0143949044894071,0.974394772374075,0.937664476834038,0.970287027191456,0.97292387398627,1,0,0.95940594721016,0.279476046814597,0.96309562449337,0,0,0,0
504,0.935830019540329,0.441013989119334,1,1,0,0.604545019309949,0.174628191427386,0.540621061869899,0.990110284098719,1,0,0,1,0,0,0,0.931725223111667,0.939170094294748,0.917181205922857,0.5,1,0.5,0.5,0,1,0,0.451032434695469,0.974191326317524,0.903138348619316,0,1,0,0,1,0.861268438714665,0.458164923894947,0.661885272111018,0.0143949044894071,0.973519409164137,0.929290390526095,0.970287027191456,0.97292387398627,1,0,0.95940594721016,0.279476046814597,0.96309562449337,0,0,0,0
505,0.939446838211615,0.443692194115307,1,1,0,0.604545019309949,0.174628191427386,0.538746324411906,0.989981462560562,1,0,0,1,0,0,0,0.927628878683179,0.939007297858972,0.91772616227022,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.97378826246008,0.903578566151227,0,1,0,0,1,0.863846840974384,0.461201229262772,0.661885272111018,0.0143949044894071,0.974613897754976,0.93121936865282,0.970287027191456,0.971913495446041,1,0,0.959155313538051,0.301310155566151,0.96309562449337,0,0,0,0
506,0.895869610198857,0.445477777829582,1,1,0,0.604545019309949,0.170012766335963,0.536630985957753,0.989440653263867,1,0,0,1,0,0,0,0.930359774968838,0.939170094294748,0.919134136253827,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.97595119065464,0.905273211901751,0,1,0,0,1,0.863846840974384,0.46187640249801,0.651640340218711,0.0146496704777527,0.974175931571591,0.940863892001953,0.970287027191456,0.973530006476138,1,0,0.958810838865465,0.266375554303401,0.962081345218125,0,0,0,0
507,0.954964168778314,0.44355829239428,1,1,0,0.604545019309949,0.166801137068354,0.53408320331253,0.987173916713358,1,0,0,1,0,0,0,0.929904309621646,0.938192467781992,0.919429349289691,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.974374693196603,0.906021598877402,0,1,0,0,1,0.863846840974384,0.459177025684222,0.657786020336381,0.0146496704777527,0.974613897754976,0.931736505210784,0.970287027191456,0.977874192572535,1,0,0.958967631537096,0.266375554303401,0.962122098640464,0,0,0,0
508,0.920487546501174,0.444094012995347,1,1,0,0.604545019309949,0.173022063586128,0.533794782165146,0.98828146039009,1,0,0,1,0,0,0,0.931118093965203,0.937812185482797,0.919724562325555,0.5,1,0.5,0.5,0,1,0,0.451814221563647,0.972358229654286,0.905845477521832,0,1,0,0,1,0.863846840974384,0.459177025684222,0.654713180277546,0.0146496704777527,0.97209680165878,0.93865247210458,0.970287027191456,0.978985514332518,1,0,0.958028048519817,0.266375554303401,0.960945818183249,0,0,0,0
509,0.899836508211747,0.444607274496709,1,1,0,0.604545019309949,0.177839194280081,0.530333728396543,0.988771022429015,1,0,0,1,0,0,0,0.929221822524918,0.937866450961389,0.920178692615025,0.5,1,0.5,0.5,0,1,0,0.453379015888399,0.972871428064687,0.906395706508213,0,1,0,0,1,0.863330194828711,0.460695178368134,0.652663554390227,0.0146496704777527,0.974029942843795,0.934136342050086,0.970287027191456,0.976257681542438,1,0,0.958779558531973,0.266375554303401,0.962041098049479,0,0,0,0
510,0.950647555710337,0.446906119712346,1,1,0,0.604545019309949,0.175029096972787,0.528122374579933,0.989852641022405,1,0,0,1,0,0,0,0.931118093965203,0.938083936824808,0.920973505664722,0.5,1,0.5,0.5,0,1,0,0.448685853502539,0.972871428064687,0.90908079877703,0,1,0,0,1,0.863330194828711,0.458501852448984,0.655739591993347,0.0146496704777527,0.973737965388205,0.944815505799636,0.969111940093698,0.979793690985676,1,0,0.959092752871066,0.266375554303401,0.962284099822435,0,0,0,0
511,0.895169633658908,0.444830500890233,1,1,0,0.604545019309949,0.167804027346769,0.526391847695631,0.989080113732738,1,0,0,1,0,0,0,0.929904309621646,0.937214841269236,0.922654014517428,0.5,1,0.5,0.5,0,1,0,0.448685853502539,0.974118093991402,0.90908079877703,0,1,0,0,1,0.863330194828711,0.455128618527122,0.651640340218711,0.0146496704777527,0.973665113313516,0.939499430132041,0.970287027191456,0.979591804546167,1,0,0.959030192204081,0.279476046814597,0.963014117648691,0,0,0,0
512,0.950589087724564,0.444227914716373,1,1,0,0.604545019309949,0.167804027346769,0.524180493879021,0.989543549718683,1,0,0,1,0,0,0,0.934987179669468,0.937214841269236,0.924175492725695,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.975364473854343,0.909807091880971,0,1,0,0,1,0.863330194828711,0.455128618527122,0.651640340218711,0.0146496704777527,0.973373705014759,0.926279392300108,0.970287027191456,0.974540385016367,1,0,0.958779558531973,0.279476046814597,0.962446607258099,0,0,0,0
513,0.927021207303799,0.444919768704251,1,1,0,0.604545019309949,0.167804027346769,0.522257561209794,0.987792099320803,1,0,0,1,0,0,0,0.933166503154133,0.938300998739175,0.923585066653967,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.974558060075681,0.910797538399263,0,1,0,0,1,0.86848860883771,0.457489750659709,0.651640340218711,0.0143949044894071,0.974467624448764,0.933618838207635,0.970287027191456,0.976257839266218,1,0,0.958779558531973,0.279476046814597,0.962446607258099,3.66959122769139E-05,0,0,0
514,0.893769680579012,0.445232206053313,1,1,0,0.604545019309949,0.172218999665494,0.52062304968795,0.988101391594163,1,0,0,1,0,0,0,0.929373486324191,0.936671762534266,0.922812931771034,0.5,1,0.5,0.5,0,1,0,0.452127912781635,0.975290955464448,0.912998339868769,0,1,0,0,1,0.864361877630511,0.458840097130184,0.647541088444074,0.0146496704777527,0.975342987658702,0.925997317813946,0.970287027191456,0.972519470212129,1,0,0.959594020215283,0.279476046814597,0.96325762567534,3.66959122769139E-05,0,0,0
515,0.954555985737454,0.445633968074873,1,1,0,0.604545019309949,0.174226033052159,0.518604101656265,0.987071221228182,1,0,0,1,0,0,0,0.929297654424554,0.938029671346216,0.92469782760171,0.5,1,0.5,0.5,0,1,0,0.452127912781635,0.975694305385665,0.914296898592792,0,1,0,0,1,0.866940279890232,0.460189127473497,0.647541088444074,0.0150318525897885,0.974467624448764,0.921574845303686,0.970287027191456,0.972519470212129,1,0,0.959781897718322,0.279476046814597,0.963744388601793,3.66959122769139E-05,0,0,0
516,0.907128613540093,0.445433087064093,1,1,0,0.604545019309949,0.170213219108661,0.516536958413346,0.988590551693812,1,0,0,1,0,0,0,0.934911584744518,0.936726028012857,0.925310875144786,0.5,1,0.5,0.5,0,1,0,0.450875589086475,0.975217723138326,0.914605010798523,0,1,0,0,1,0.866940279890232,0.460189127473497,0.647541088444074,0.0150318525897885,0.974467624448764,0.9275498293413,0.969615567581144,0.979187716219588,1,0,0.959499983712721,0.288209690315219,0.963825642319626,3.66959122769139E-05,0,0,0
517,0.935946591225358,0.447173923154399,1,1,0,0.604545019309949,0.16700221625597,0.515623499759961,0.987792300290441,1,0,0,1,0,0,0,0.931725223111667,0.936726028012857,0.925651557905014,0.5,1,0.5,0.5,0,1,0,0.450875589086475,0.973238161822844,0.916827963377748,0,1,0,0,1,0.866940279890232,0.45985219891946,0.647541088444074,0.0150318525897885,0.974285209683624,0.940863524717466,0.970287027191456,0.973732050639428,1,0,0.958967631537096,0.288209690315219,0.962730362453395,3.66959122769139E-05,0,0,0
518,0.941897029316321,0.448222905256828,1,1,0,0.604545019309949,0.169410155188031,0.512642897863658,0.987998093200071,1,0,0,1,0,0,0,0.933393998853043,0.936861691709337,0.925946770940877,0.5,1,0.5,0.5,0,1,0,0.450875589086475,0.974337790969768,0.916673878655877,0,1,0,0,1,0.866940279890232,0.45985219891946,0.647029481358316,0.0147133785395978,0.973592261238827,0.938417410032778,0.970287027191456,0.972721672099199,1,0,0.958153169853787,0.275109225064286,0.962122098640464,3.66959122769139E-05,0,0,0
519,0.896103117855431,0.447419438072188,1,1,0,0.604545019309949,0.174226033052159,0.510671957513202,0.987225565910405,1,0,0,1,0,0,0,0.931725223111667,0.937839318222093,0.925787853687271,0.5,1,0.5,0.5,0,1,0,0.447747221025368,0.974337790969768,0.917466224422909,0,1,0,0,1,0.866940279890232,0.459514612301841,0.639345782439085,0.0147133785395978,0.974321920299386,0.937052948162865,0.969447735458277,0.979187716219588,1,0,0.958309767023333,0.279476046814597,0.961960097458494,3.66959122769139E-05,0,0,0
520,0.953389358170874,0.447017732909109,1,1,0,0.604545019309949,0.171617641347394,0.508605001800288,0.989466377377571,1,0,0,1,0,0,0,0.932332115283446,0.936427143931551,0.92494757091321,0.5,1,0.5,0.5,0,1,0,0.447903456340163,0.976024422980762,0.918544645761972,0,1,0,0,1,0.863846840974384,0.457152822105672,0.643955042527338,0.0150318525897885,0.975415839733391,0.926326404714468,0.970287027191456,0.97292387398627,1,0,0.959656580882268,0.279476046814597,0.963582134292976,3.66959122769139E-05,0,0,0
521,0.922296046908446,0.446303533538486,1,1,0,0.604545019309949,0.168206185722001,0.506682069131061,0.988667724034924,1,0,0,1,0,1,0,0.931497490438071,0.937431903183603,0.927354688229068,0.5,1,0.5,0.5,0,1,0,0.449468250664916,0.974191326317524,0.918478650336891,0,1,0,0,1,0.863846840974384,0.458501852448984,0.640368996610601,0.0145222874835799,0.973300283783236,0.931595467967703,0.970287027191456,0.978884571112763,1,0,0.958779558531973,0.279476046814597,0.963095371366523,3.66959122769139E-05,0,0,0
522,0.892952950210776,0.447888122525021,1,1,0,0.604545019309949,0.168206185722001,0.505720790326452,0.987612030524876,1,0,0,1,0,1,0,0.93415279179878,0.936888824448633,0.928058731916288,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.973751360233245,0.919997231969855,0,1,0,0,1,0.863846840974384,0.458501852448984,0.640368996610601,0.0150318525897885,0.973737965388205,0.921198745988803,0.967936852995939,0.971711293558971,1,0,0.95846636419288,0.279476046814597,0.961960097458494,3.66959122769139E-05,0,0,0
523,0.951347532250285,0.447687241514241,1,1,0,0.604545019309949,0.251705414605239,0.479713379140662,0.988410281928247,1,0,0,1,0,1,0,0.935442408041973,0.937785052743501,0.926605288208317,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.973238161822844,0.920195275483106,0,1,0,0,1,0.863846840974384,0.456477648870434,0.640368996610601,0.0140127555068886,0.973519409164137,0.924115352101582,0.97011919506859,0.976257839266218,1,0,0.958153169853787,0.266375554303401,0.961473081405194,3.66959122769139E-05,0,0,0
524,0.900828278250784,0.449093351731221,1,1,0,0.604545019309949,0.584302919218787,0.456061907405185,0.98732846236522,1,0,0,1,0,1,0,0.936352627812297,0.936726028012857,0.927649901264931,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.973274777985905,0.922528296754811,0,1,0,0,1,0.863846840974384,0.456477648870434,0.640368996610601,0.0145222874835799,0.974175931571591,0.935688486292953,0.97011919506859,0.976863971756087,1,0,0.958153169853787,0.266375554303401,0.961473081405194,3.66959122769139E-05,0,0,0
525,0.946680475554189,0.446682893318821,1,1,0,0.604545019309949,0.787032710134014,0.464330292846855,0.987740852063033,1,0,0,1,0,1,0,0.93324233505377,0.936345745713663,0.929466592509061,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.97404486166528,0.924707118828626,0,1,0,0,1,0.86848860883771,0.456477648870434,0.640368996610601,0.0145222874835799,0.972607619916855,0.933430421265706,0.97011919506859,0.974338183129296,1,0,0.957714463176555,0.266375554303401,0.961189326209898,3.66959122769139E-05,0,0,0
526,0.932563098067387,0.447821143235268,1,1,0,0.604545019309949,0.864712544459798,0.471925820631301,0.987380111562266,1,0,0,1,0,1,0,0.935214912343064,0.936780293491449,0.92973912737816,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.974484827749559,0.924399006622896,0,1,0,0,1,0.866425243234108,0.455803133698778,0.640368996610601,0.0145222874835799,0.973665113313516,0.930513815152927,0.97011919506859,0.978581426005939,1,0,0.95834124285891,0.266375554303401,0.961513834827534,3.66959122769139E-05,0,0,0
527,0.894352903290673,0.447419438072188,1,1,0,0.604545019309949,0.891608921651782,0.498269285585694,0.988513379352701,1,0,0,1,0,1,0,0.933394235827729,0.937377637705011,0.930511205565676,0.5,1,0.5,0.5,0,1,0,0.450250647827292,0.97452144391262,0.924090894417165,0,1,0,0,1,0.86642524323411,0.458501852448984,0.638832576581184,0.0152866185781342,0.974832453979044,0.928114345598111,0.970287027191456,0.971913495446041,1,0,0.959719141549253,0.277292635939442,0.963176625084355,3.66959122769139E-05,0,0,0
528,0.953972580882535,0.446682950177302,1,1,0,0.604545019309949,0.901645341414922,0.519180943951032,0.98756038132783,1,0,0,1,0,1,0,0.934759446995872,0.936237214756479,0.931464935868979,0.5,1,0.5,0.5,0,1,0,0.447121059177787,0.973824592559367,0.926027714186349,0,1,0,0,1,0.86642524323411,0.456477648870434,0.636269744835964,0.0152229270810478,0.97435834633673,0.933712495751868,0.970287027191456,0.978581426005939,1,0,0.958716997864988,0.279476046814597,0.962041098049479,3.66959122769139E-05,0,0,0
529,0.914245679197637,0.448602321895643,1,1,0,0.604545019309949,0.912484825098693,0.538217302268363,0.987380111562266,1,0,0,1,0,1,0,0.933849227225548,0.937160575790644,0.931850974962737,0.5,1,0.5,0.5,0,1,0,0.447121059177787,0.97213853267592,0.92631384699639,0,1,0,0,1,0.86642524323411,0.45580379176236,0.636782950693865,0.0146496870425114,0.973665113313516,0.929572465012258,0.970287027191456,0.979591804546167,1,0,0.958090609186801,0.279476046814597,0.961513834827534,3.66959122769139E-05,0,0,0
