timestamp,1_AIT_001_PV,1_AIT_002_PV,1_AIT_003_PV,1_AIT_004_PV,1_AIT_005_PV,1_FIT_001_PV,1_LS_001_AL,1_LS_002_AL,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_001_AL,2_LS_002_AL,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_001_PV,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_001_STATUS,2_MV_002_STATUS,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_001_STATUS,2_P_002_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,2_SV_101_STATUS,2_SV_201_STATUS,2_SV_301_STATUS,2_SV_401_STATUS,2_SV_501_STATUS,2_SV_601_STATUS,2A_AIT_001_PV,2A_AIT_002_PV,2A_AIT_003_PV,2A_AIT_004_PV,2B_AIT_001_PV,2B_AIT_002_PV,2B_AIT_003_PV,2B_AIT_004_PV,3_AIT_001_PV,3_AIT_002_PV,3_AIT_003_PV,3_AIT_004_PV,3_AIT_005_PV,3_FIT_001_PV,3_LS_001_AL,3_LT_001_PV,3_MV_001_STATUS,3_MV_002_STATUS,3_MV_003_STATUS,3_P_001_STATUS,3_P_002_STATUS,3_P_003_STATUS,3_P_004_STATUS,LEAK_DIFF_PRESSURE,PLANT_START_STOP_LOG,TOTAL_CONS_REQUIRED_FLOW
748,0.787145783464218,0.312467464988443,0.949157273391513,0.962349652155912,0.154516874147859,0.000158270904488443,0,0,0.618728208381496,0.5,0,0,1,0,0,0,0,0,0,0.912407602766606,0.272197880298874,0.0403654074953577,0.142857142857143,0.233587061556678,0.0279192075561624,0.0227272727272727,0.23351101764757,0.0210029313408748,0.0652173913043478,0.228604698184655,0.02497176057993,0.0232558139534884,0.252903399728724,0.0360886046757845,0.0377358490566038,0.280213016286355,0.0377854125000947,0.136363636363636,0,0.556133323061911,0,0.0411687600559203,0.0276914437761253,0.0213660487682105,0.0255272299163772,0.0358077132115331,0.0376693387899623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369042923815158,0.886855394154402,0,0.310463,0.286657,0.248039,0.264977,0.299592,0.327004,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207420800549327,0,0.949317633968044,0,1,0.00235712679042177,0,0.759059517343058,0.91314565277494,0.00235523807682205,0,0,0,0,0,0,0.169396399773937,6.94710500900591E-42,0.549998533337243,0.53477132372684,0.472231308577361,0.0175215525074926,0.867777124018193,0.338794812213718,0,0,0.119538763822293,0.592274352784084,0.260188743057479,0.000476534013460152,0,0.0438058356658111,0,0,0,0,0,0,0,0.169796415060084,0,0.305309734513274
749,0.786655841277396,0.324120097896393,0.949337886985149,0.962423722150157,0.124901022803409,0.000152744753016336,0,0,0.618639377577528,0.5,0,0,1,0,0,0,0,0,0,0.911291454988641,0.273836255878146,0.0396968996132629,0.142857142857143,0.231726857225269,0.0279941434506062,0.0227272727272727,0.234639337548995,0.0212241574629672,0.0652173913043478,0.227873270823137,0.0249354558216018,0.0232558139534884,0.253440673601095,0.0357020344840709,0.0377358490566038,0.281601363377721,0.0369969621499896,0.136363636363636,0,0.564592695306816,0,0.0403759326721891,0.028069630279004,0.0225536651308459,0.0255954389698742,0.0355049404156753,0.037469831117481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360053901268653,0.874954056602266,0,0.311815,0.287043,0.247261,0.266062,0.298158,0.328401,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206607465348794,0,0.937536905262962,0,1,0.00236331595288883,0,0.7596285662554,0.909173868968198,0.00236439487262464,0,0,0,0,0,0,0.169396399773937,6.22874624859342E-42,0.549998533337243,0.535599212387005,0.472231308577361,0.017501726513632,0.867772454306874,0.339470382550983,0,0,0.120020206643632,0.592184350257374,0.260035929207167,0.000413823750999452,0,0.0407192975729469,0,0,0,0,0,0,0,0.173245926093122,0,0.305309734513274
750,0.786702502438046,0.315381290911563,0.948976659797877,0.962456009070725,0.123884310298782,0.000142877141368104,0,0,0.619661430872617,0.5,0,0,1,0,0,0,0,0,0,0.911212244501172,0.275034486994867,0.0404549255283498,0.142857142857143,0.229339230254013,0.0287388893782863,0.0227272727272727,0.235898008640511,0.0210632915806404,0.0652173913043478,0.22691615759972,0.0257475394194027,0.0232558139534884,0.253786288372796,0.0359779013462497,0.0377358490566038,0.282619136621392,0.0372643953396074,0.136363636363636,0,0.558132826609831,0,0.041369134214177,0.0287447000131136,0.0217593566949826,0.0258195496571601,0.0359678521421046,0.0380507742349244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383947939262473,0.882398884574205,0,0.312768,0.2875,0.246393,0.267266,0.29571,0.329627,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00208645645342722,0,0.937621703345284,0,1,0.00234758079407427,0,0.759111249062362,0.907727398396461,0.00238530595071823,0,0,0,0,0,0,0.169396399773937,6.27042784072138E-42,0.549998533337243,0.535733464602167,0.472231308577361,0.0151721722350174,0.867884527378518,0.339470382550983,0,0,0.119801766499766,0.592472985409631,0.260190056643584,0.000498858278960432,0,0.0516851347724394,0,0,0,0,0,0,0,0.174956451763274,0,0.305309734513274
751,0.786842485919995,0.313923770953519,0.949218846207525,0.962593703290797,0.124085778675275,0.000128668069543747,0,0,0.619283151381563,0.5,0,0,1,0,0,0,0,0,0,0.912168171065849,0.276391148489385,0.0397466140922996,0.142857142857143,0.228230767320062,0.0277558384219464,0.0227272727272727,0.236683244209618,0.0212971677686806,0.0652173913043478,0.226784849461888,0.0246166082079674,0.0232558139534884,0.254177985114058,0.0357036553234492,0.0377358490566038,0.283557575745555,0.0369543001887887,0.136363636363636,0,0.560365149064017,0,0.0408340943189461,0.0276845661064204,0.0216130003852208,0.0253838939876911,0.0356540576384746,0.037709820945009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382633274173406,0.903089393866756,0,0.313667,0.287874,0.246265,0.268019,0.294697,0.3308815,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206568370741919,0,0.944317649479888,0,1,0.00245114436433879,0,0.757210108377952,0.907613203351324,0.00245420493575432,0,0,0,0,0,0,0.169396399773937,4.81066076652106E-42,0.549998533337243,0.537075986753782,0.472231308577361,0.0193805698651502,0.867665050946551,0.339581740298884,0,0,0.121121431508595,0.591046316259289,0.26018392657509,0.000454927375394622,0,0.0452149074038584,0,0,0,0,0,0,0,0.177041369598179,0,0.305309734513274
752,0.787015132214399,0.321207485966241,0.949222951061926,0.962626939826676,0.124305988296093,9.90666793445331E-05,0,0,0.618656345259185,0.5,0,0,1,0,0,0,0,0,0,0.911813524110592,0.277406076199713,0.0403491024250627,0.142857142857143,0.226865158493239,0.0277718643838681,0.0227272727272727,0.237882475158452,0.0207012564847776,0.0652173913043478,0.225992897255588,0.0254731560502722,0.0232558139534884,0.254483801821139,0.0357989606788905,0.0377358490566038,0.284326907930771,0.0374885298223346,0.136363636363636,0,0.564775013053266,0,0.04128734884346,0.0277408674274041,0.0215458053499214,0.025770088903032,0.0357989606788905,0.0379823900367578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392197462696377,0.918732122025664,0,0.314358,0.288164,0.245463,0.268902,0.293793,0.331994,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206627072429918,0,0.941605144968526,0,1,0.00245644186780636,0,0.763223920747006,0.908955495987146,0.00245756330212318,0,0,0,0,0,0,0.169396399773937,6.83180661158908E-42,0.549998533337243,0.535532086279424,0.472231308577361,0.0173556750255259,0.861958663715409,0.339604011848464,0,0,0.122162557424267,0.589998284787913,0.260098981340247,0.000456336691923106,0,0.0502281354242555,0,0,0,0,0,0,0,0.175696403774344,0,0.305309734513274
753,0.786879814848515,0.327033681020919,0.949428193781967,0.962689614437192,0.124174799585818,0.000153139650114997,0,0,0.619158888065901,0.5,0,0,1,0,0,0,0,0,0,0.911635300513788,0.279159083997731,0.0400295550180069,0.142857142857143,0.225508303569152,0.0267750427182437,0.0227272727272727,0.239167216487986,0.0207526463906377,0.0652173913043478,0.225335330721601,0.0252367621916763,0.0232558139534884,0.255206450889241,0.0353835395462441,0.0377358490566038,0.285379128884227,0.0374469821660904,0.136363636363636,0,0.560408374633011,0,0.0407411861378115,0.0281655933974917,0.0215944921636584,0.0259477465847516,0.0357415829649003,0.0379180379257473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405689213172941,0.928520063282036,0,0.315412,0.288856,0.244852,0.270401,0.292209,0.333441,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207489425333262,0,0.939952616486195,0,1,0.00242729248610238,0,0.756860919272652,0.910838211665525,0.00242840061291236,0,0,0,0,0,0,0.169396399773937,5.45061813560631E-42,0.549998533337243,0.534681822250066,0.472231308577361,0.0152088503236594,0.856252276484267,0.339655978797484,0,0,0.120681295085841,0.590796042839727,0.26019137022969,0.000407801732827126,0,0.0634082282121096,0,0,0,0,0,0,0,0.174030530380722,0,0.305309734513274
754,0.786926476009164,0.338686556727463,0.9490915957211,0.962775079815167,0.124254449874199,0.000140507758776142,0,0,0.619138427038021,0.5,0,0,1,0,0,0,0,0,0,0.911172639257438,0.279654381697604,0.0418936082014376,0.142857142857143,0.223425968955816,0.0272207968190277,0.0227272727272727,0.236889720494721,0.0267989988854676,0.0652173913043478,0.224765986842719,0.0248067209324251,0.0232558139534884,0.256374209890594,0.033887342716178,0.0377358490566038,0.287101514373516,0.036185111395793,0.136363636363636,0,0.564610670295903,0,0.0429731089046799,0.027281753108792,0.0273827658673153,0.0251158367519738,0.0344001762954575,0.0376724031762009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367613225530796,0.926276826949198,0,0.317062,0.289971,0.244297,0.268217,0.290306,0.333899,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207724590751379,0,0.946860557826605,0,1,0.00216987840052845,0,0.755050309097023,0.906008462453871,0.00217037050311136,0,0,0,0,0,0,0.169396399773937,5.63898906000605E-42,0.549998533337243,0.537210238968942,0.472231308577361,0.0175836739549223,0.867772454306874,0.339537197199724,0,0,0.121835827532761,0.589919717008449,0.26018305085102,0.000498858278960432,0,0.0650856945669265,0,0,0,0,0,0,0,0.172259650534601,0,0.305309734513274
755,0.786861150384255,0.329946778548259,0.949222951061926,0.962892832113711,0.123635988811477,0.000202077995439221,0,0,0.61887393082396,0.5,0,0,1,0,0,0,0,0,0,0.909692843332457,0.280077223183739,0.0418427747469885,0.142857142857143,0.222307657881286,0.0271154491844767,0.0227272727272727,0.234768645929565,0.0267459349384209,0.0652173913043478,0.224714694601379,0.0243044996031583,0.0232558139534884,0.256988985257226,0.0351178839721483,0.0377358490566038,0.288545186574537,0.0366543929690032,0.136363636363636,0,0.564713384519255,0,0.0425245979316676,0.0272074811024505,0.0280921929034021,0.0240147334229108,0.0347768593669637,0.0360321501211207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34118845724052,0.908634562219346,0,0.318472,0.290764,0.24426,0.266346,0.289847,0.334368,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207567734102386,0,0.958132498037752,0,1,0.00209017982113268,0,0.751454954605416,0.903821727510588,0.00209113404659613,0,0,0,0,0,0,0.169396399773937,5.96535352141735E-42,0.549998533337243,0.536852233061847,0.472231308577361,0.0153674582745437,0.862066067075734,0.339678250347065,0,0,0.120063001561084,0.59087304295223,0.254419035018629,0.000483978317331469,0,0.0355622867221346,0,0,0,0,0,0,0,0.174160561735452,0,0.305309734513274
756,0.786567185072162,0.318293417244527,0.949231160770728,0.962946010571118,0.124113890541762,0.000148005987832412,0,0,0.617951687420969,0.5,0,0,1,0,0,0,0,0,0,0.910297723418581,0.280455725792812,0.0413178154249418,0.142857142857143,0.222084433361517,0.026368413833665,0.0227272727272727,0.233725836408839,0.0267323530948315,0.0652173913043478,0.224661350670384,0.0241513523241685,0.0232558139534884,0.257715823595288,0.0347538434477925,0.0377358490566038,0.289542082418338,0.0363181912449123,0.136363636363636,0,0.564648332177798,0,0.0422223192014974,0.0266697941006592,0.0273607400974275,0.0246075606644504,0.0347593543016785,0.0364753571413134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343456254519161,0.896551448615306,0,0.3194,0.291252,0.244195,0.265183,0.28908,0.33464,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00208253742830985,0,0.935757179657147,0,1,0.00208244336804885,0,0.75192054007915,0.903417036297997,0.00208108518472681,0,0,0,0,0,0,0.169396399773937,5.95541727792496E-42,0.549998533337243,0.537903875413944,0.472231308577361,0.0174356398674302,0.856140203412625,0.339678250347065,0,0,0.120382847052826,0.590715907393302,0.254476832807286,0.00035501288580468,0,0.0420229285686915,0,0,0,0,0,0,0,0.178696447935936,0,0.305309734513274
757,0.786595181768551,0.327034166618107,0.94944461319957,0.962978297491686,0.124287247051768,0.000183132566340077,0,0,0.619068560113552,0.5,0,0,1,0,0,0,0,0,0,0.907402940149276,0.280795296704951,0.0420665698294688,0.142857142857143,0.221237493271805,0.0260901293264374,0.0227272727272727,0.232068812080406,0.025651364687851,0.0652173913043478,0.224326925256843,0.0245903789285201,0.0232558139534884,0.258887771866602,0.0345885178312106,0.0377358490566038,0.289750856417039,0.0387247715786269,0.136363636363636,0,0.564589271499371,0,0.0430447528894281,0.0260610094016209,0.0266978630466558,0.0248770215161633,0.0345885178312106,0.0392349175909124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354433708012884,0.870058088435048,0,0.319602,0.292078,0.24396,0.263673,0.288415,0.335084,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207175831590648,0,0.942622721956395,0,1,0.0020553788948878,0,0.745247148288973,0.904234432410557,0.00205631723275649,0,0,0,0,0,0,0.169396399773937,6.11983995686278E-42,0.549998533337243,0.537075986753782,0.472231308577361,0.0175664914269098,0.867772454306874,0.339841575043986,0,0,0.120938250655413,0.590235094714749,0.254333214059715,0.0003953988827651,0,0.0728116253211173,0,0,0,0,0,0,0,0.178704298885656,0,0.305309734513274
758,0.78683781980393,0.321207485966241,0.949403564655562,0.963063762869661,0.124502771361505,0.000160242982072607,0,0,0.619688379543483,0.5,0,0,1,0,0,0,0,0,0,0.90837866933582,0.281219219627112,0.0415492834816786,0.142857142857143,0.220017418077969,0.0269353365079545,0.0227272727272727,0.229676607039861,0.0262623581352748,0.0652173913043478,0.223969931257112,0.0247550221637411,0.0232558139534884,0.259685827793984,0.0348617913503842,0.0377358490566038,0.289226833680298,0.0399068899513061,0.136363636363636,0,0.573231817442587,0,0.0424997351789696,0.0262556320947088,0.0272719795322081,0.0249590996324732,0.0345920836778427,0.0398436014679894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364030763163083,0.853250795020534,0,0.319098,0.293133,0.243521,0.2613,0.287191,0.335346,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206352812404926,0,0.944232851397566,0,1,0.00221089471450508,0,0.74744574635938,0.902920187680558,0.00221190404968871,0,0,0,0,0,0,0.169396399773937,6.12143481887557E-42,0.549998533337243,0.53756824487604,0.472231308577361,0.0175773957235331,0.861958663715409,0.339819303494406,0,0,0.122030079245023,0.589734547875627,0.25451536466639,0.000317454168014898,0,0.0632644453816962,0,0,0,0,0,0,0,0.175932913634646,0,0.305309734513274
759,0.786739831366565,0.312467707787036,0.949411774364363,0.963158724400745,0.124132631786087,0.000150770267523035,0,0,0.618482676046933,0.5,0,0,1,0,0,0,0,0,0,0.906776457202934,0.281520940278344,0.042157046984243,0.142857142857143,0.219097164052843,0.0263959552522339,0.0227272727272727,0.227046641428591,0.0275062023225963,0.0652173913043478,0.223705263291794,0.0246625259641787,0.0232558139534884,0.260630508169967,0.0348770272405398,0.0377358490566038,0.289107832501038,0.0394484330548186,0.136363636363636,0,0.573243800768645,0,0.0431307910994224,0.0266423516865514,0.0283972662534895,0.0246152805524258,0.0349246799182604,0.0401610073689135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327778873332019,0.856860348051201,0,0.319001,0.293846,0.243417,0.259151,0.286202,0.335575,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00209017940773335,0,0.937960895674574,0,1,0.00222946220190627,0,0.746643904710173,0.898184098440136,0.00223048001366645,0,0,0,0,0,0,0.169396399773937,6.02919863246911E-42,0.549998533337243,0.538955517766043,0.472231308577361,0.0172833101479349,0.873590914609659,0.339908389692727,0,0,0.120126635742687,0.59071277205938,0.254450561085169,0.000505939446057538,0,0.058950960469307,0,0,0,0,0,0,0,0.177779849556176,0,0.305309734513274
760,0.787036129736691,0.293531359866364,0.949272209314736,0.963270779007424,0.124097491952978,0.000123537296752128,0,0,0.618648859517277,0.5,0,0,1,0,0,0,0,0,0,0.906999686758527,0.281745878971736,0.0418753848875785,0.142857142857143,0.218040130297465,0.026938497278696,0.0227272727272727,0.225885473027262,0.0260901687856764,0.0652173913043478,0.223443672860957,0.0246649209550603,0.0232558139534884,0.261352109920579,0.0348548217410577,0.0377358490566038,0.288923589447184,0.0393110551722948,0.136363636363636,0,0.571412919737394,0,0.0430490057287054,0.0273193840311227,0.0272324810806855,0.0245265018407087,0.0353767320208554,0.0399805311478088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322783145993558,0.869397901785001,0,0.3188075,0.294724,0.243008,0.2576645,0.285384,0.335833,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00205686410757451,0,0.94855496828862,0,1,0.0021284818202138,0,0.742841623341352,0.896367996538087,0.00212945353160953,0,0,0,0,0,0,0.169396399773937,5.28566383599755E-42,0.549998533337243,0.537635370983621,0.472231308577361,0.019480030267684,0.856032800052301,0.340027171290488,0,0,0.119904009139506,0.590812549450671,0.254527624803378,0.000486459751955242,0,0.0594973352248758,0,0,0,0,0,0,0,0.178031079947202,0,0.305309734513274
761,0.786893813196709,0.315380319717188,0.949510290869983,0.963265081315559,0.123790604077158,0.00017208507921414,0,0,0.618958769232243,0.5,0,0,1,0,0,0,0,0,0,0.90716530868687,0.281579337823744,0.0431014622323099,0.142857142857143,0.217079389472185,0.0269129206635609,0.0227272727272727,0.22411426105631,0.0264556625138022,0.0652173913043478,0.223238503895594,0.0246410536321375,0.0232558139534884,0.26183492328347,0.0354877595182658,0.0377358490566038,0.288701767073564,0.0396464609642737,0.136363636363636,0,0.573228393635142,0,0.0439479905236272,0.0275073338486409,0.0274021616945299,0.0249199654817407,0.0346646972819885,0.0403626117267158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313449023861171,0.884610160282532,0,0.318595,0.295185,0.242808,0.255966,0.284506,0.335679,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206901571565656,0,0.945758182756414,0,1,0.00215776232824123,0,0.738392695481235,0.895126876705413,0.00216493939499922,0,0,0,0,0,0,0.169396399773937,5.91001434110048E-42,0.549998533337243,0.536986485277007,0.472231308577361,0.0174392746329712,0.856140203412625,0.339722793446225,0,0,0.120176501124762,0.590870092049715,0.254439176672252,0.000432248619233804,0,0.0480809784900895,0,0,0,0,0,0,0,0.180623856092092,0,0.305309734513274
762,0.786805156991475,0.292075782297069,0.949350201548351,0.96333440323325,0.123816373288104,0.000153137242205859,0,0,0.618999691288004,0.5,0,0,1,0,0,0,0,0,0,0.905624304657937,0.282309307141241,0.0415380937275546,0.142857142857143,0.21611646017122,0.0265091621005204,0.0227272727272727,0.222001528967319,0.0260679482578506,0.0652173913043478,0.222974861775103,0.0247598451798612,0.0232558139534884,0.262949269092834,0.0349849751431315,0.0377358490566038,0.28860103361919,0.039085488011766,0.136363636363636,0,0.573486035145383,0,0.0425327764687393,0.0271255634483974,0.0275757379109589,0.0250134396231572,0.0349387812208512,0.0400574633707462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324820876881613,0.905576329961487,0,0.318377,0.29621,0.242644,0.254007,0.283646,0.336337,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.0020643112117405,0,0.947029119868294,0,1,0.00208218111540194,0,0.740022244639301,0.895683827978187,0.00207074771324767,0,0,0,0,0,0,0.169396399773937,5.40627844012369E-42,0.549998533337243,0.538038127629106,0.472231308577361,0.017428700769579,0.87358624489834,0.339930661242307,0,0,0.122435700636528,0.589186417733449,0.254475081359145,0.000480078920065541,0,0.0432978029983513,0,0,0,0,0,0,0,0.179130212907943,0,0.305309734513274
763,0.786604514000681,0.309553639065322,0.949263999605934,0.963307814004547,0.123987387142569,0.000137153541346668,0,0,0.618765637091033,0.5,0,0,1,0,0,0,0,0,0,0.905451481776187,0.282551548811048,0.042359741387518,0.142857142857143,0.215043012848212,0.0261321248641808,0.0227272727272727,0.219830399545168,0.0261211069619456,0.0652173913043478,0.222601454258143,0.024818101268407,0.0232558139534884,0.263653066446116,0.0353503123389899,0.0377358490566038,0.288197577866699,0.0393255411367324,0.136363636363636,0,0.573242944816784,0,0.0430517864313097,0.0267752118817188,0.0273199759859934,0.0249285542748562,0.0351246914975369,0.0401403630826745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351508578189705,0.905252728638317,0,0.318112,0.296921,0.242187,0.251858,0.282645,0.336578,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206166664689619,0,0.950461891017918,0,1,0.00213145838775622,0,0.73469387755102,0.895794016179635,0.00215010223733056,0,0,0,0,0,0,0.169396399773937,6.06503239721684E-42,0.549998533337243,0.537545869506847,0.472231308577361,0.0172737275842357,0.867772454306874,0.339819303494406,0,0,0.122011100629457,0.589491467280946,0.254459318325875,0.000477597485441769,0,0.0468540316705663,0,0,0,0,0,0,0,0.180310799472024,0,0.305309734513274
764,0.78677249417902,0.312467707787036,0.948902772418662,0.963477795145187,0.123579765078502,0.000151560061720355,0,0,0.619011668475055,0.5,0,0,1,0,0,0,0,0,0,0.904450549252721,0.282911667007679,0.0421298718670847,0.142857142857143,0.213876555308635,0.0262711304358166,0.0227272727272727,0.217455922266476,0.0267437239406273,0.0652173913043478,0.22244142246516,0.0243418284265531,0.0232558139534884,0.263418467328355,0.0379731546208802,0.0377358490566038,0.287987759998004,0.0391243294988296,0.136363636363636,0,0.573239521009338,0,0.0428134638610402,0.0269923448634934,0.0269865650036027,0.0244359184798545,0.0371549549027376,0.0398310213560625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347564582922498,0.890588794605046,0,0.318032,0.296647,0.242069,0.249887,0.281454,0.336837,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00209174725689104,0,0.936774756645016,0,1,0.00207444466231812,0,0.733555779726339,0.89497461664523,0.00207539170424211,0,0,0,0,0,0,0.169396399773937,5.63774861177388E-42,0.549998533337243,0.53669560547749,0.472231308577361,0.0152736152369372,0.879512108561449,0.339633707247905,0,0,0.119557463340571,0.591154485279607,0.254574913903188,0.000439338432444582,0,0.0684022851884514,0,0,0,0,0,0,0,0.178308807293532,0,0.305309734513274
765,0.786956805763587,0.3139244993493,0.949054652031492,0.963489190528917,0.124277876429606,0.000146231358797579,0,0,0.618379372808611,0.5,0,0,1,0,0,0,0,0,0,0.90417151230823,0.28305063153701,0.0420895887522382,0.142857142857143,0.213312475701081,0.0261844569765113,0.0227272727272727,0.216103398318094,0.0263877532958554,0.0652173913043478,0.222333708758345,0.0243425716995853,0.0232558139534884,0.262861294423673,0.0381893745939392,0.0377358490566038,0.288012290942852,0.0391012474675828,0.136363636363636,0,0.581810594972139,0,0.0432536327262394,0.025958253944318,0.0274325704066884,0.0244660795140441,0.0376750822592193,0.0394400701854121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354039308486163,0.87231031369353,0,0.3179345,0.296165,0.241926,0.248284,0.2810635,0.3370395,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206783929078911,0,0.95122507375882,0,1,0.00198741612144123,0,0.732559944129743,0.8937084540395,0.00197412908704988,0,0,0,0,0,0,0.169396399773937,6.03417308303282E-42,0.549998533337243,0.538463259643784,0.472231308577361,0.0153747278056259,0.873693648258664,0.339745064995806,0,0,0.11958835010708,0.592184350257374,0.254548204319036,0.000477956299159144,0,0.0760707028104761,0,0,0,0,0,0,0,0.179841705226279,0,0.305309734513274
766,0.786641842929201,0.321207485966241,0.949214741353124,0.963542368986324,0.124357526717986,0.000128668069543747,0,0,0.618721720738509,0.5,0,0,1,0,0,0,0,0,0,0.903919478939011,0.283282599564571,0.0420352385179215,0.142857142857143,0.212829369693836,0.0263631003217699,0.0227272727272727,0.214842641607537,0.0259695746488762,0.0652173913043478,0.222418853878971,0.0238711549082084,0.0232558139534884,0.262316689328872,0.0381388044053377,0.0377358490566038,0.288114068267219,0.0389654614492829,0.136363636363636,0,0.581725427761943,0,0.043012693024107,0.0263173433940955,0.0270850234824294,0.0242399135319076,0.0381452877628507,0.0394787782221102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34996384671005,0.852951164165748,0,0.31802,0.295852,0.2420305,0.247274,0.280698,0.337213,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206490061972795,0,0.946012577003381,0,1,0.00200945845641396,0,0.731796901270014,0.892822941584226,0.00201037583032001,0,0,0,0,0,0,0.169396399773937,6.16098992831981E-42,0.549998533337243,0.536561353262329,0.472231308577361,0.0175053612791731,0.879404705201124,0.339886118143146,0,0,0.118138904859456,0.592371548135675,0.254432170879688,0.000462008542491729,0,0.0746424600283744,0,0,0,0,0,0,0,0.180192053857515,0,0.305309734513274
